Flight ID,Flight Number,Airline,Plane,Origin City,Origin Airport,Origin Code,Origin Country,Destination City,Destination Airport,Destination Code,Destination Country,Departure Time,Arrival Time,Duration (Hours),Operating Days,Economy Fare (USD),Business Fare (USD),First Fare (USD),Route Type,Distance Category
8186,FL8186,Vistara,UK18,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,22:05,10:55,12.83,Wednesday,96922.0,102597.0,385728.0,International,Long-haul
8187,FL8187,Vistara,UK18,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,22:05,10:55,12.83,Tuesday,100588.0,159082.0,385728.0,International,Long-haul
8188,FL8188,Vistara,UK18,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,22:05,10:55,12.83,Wednesday,102595.0,102597.0,385728.0,International,Long-haul
8189,FL8189,Virgin Atlantic,VS300,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,18:35,08:10,13.58,Tuesday,105085.0,240920.0,,International,Long-haul
8190,FL8190,Virgin Atlantic,VS300,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,18:35,08:10,13.58,Monday,105758.0,,,International,Long-haul
8191,FL8191,Air India,AI112,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,21:30,10:40,13.17,Sunday,105954.0,,,International,Long-haul
8192,FL8192,British Airways,BA143,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,10:05,23:30,13.42,Monday,107029.0,,,International,Long-haul
8193,FL8193,Air India,AI112,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,21:30,10:40,13.17,Friday,108088.0,,351943.0,International,Long-haul
8194,FL8194,Air India,AI134,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,21:45,10:45,13.00,Thursday,108676.0,,345808.0,International,Long-haul
8195,FL8195,Air India,AI112,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,21:30,10:40,13.17,Sunday,114681.0,,,International,Long-haul
8196,FL8196,Vistara,UK18,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,22:05,10:55,12.83,Thursday,120475.0,155628.0,385728.0,International,Long-haul
8197,FL8197,Air India,AI112,London,Heathrow Airport,LHR,United Kingdom,Delhi,Indira Gandhi International Airport,DEL,India,21:30,10:30,13.00,Saturday,133610.0,,,International,Long-haul
8198,FL8198,Singapore Airlines,SQ305,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,09:25,05:30,20.08,Monday,177011.0,,591691.0,International,Long-haul
8199,FL8199,Singapore Airlines,SQ317,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,11:25,07:30,20.08,Wednesday,377320.0,,589306.0,International,Long-haul
8200,FL8200,Singapore Airlines,SQ319,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,20:50,16:55,20.08,Monday,390419.0,,,International,Long-haul
8201,FL8201,Singapore Airlines,SQ317,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,11:25,07:30,20.08,Tuesday,588685.0,,596241.0,International,Long-haul
8202,FL8202,Singapore Airlines,SQ317,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,11:25,07:30,20.08,Thursday,588685.0,,596241.0,International,Long-haul
8203,FL8203,Qantas,QF2,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,21:05,17:25,20.33,Wednesday,675237.0,,517541.0,International,Long-haul
8204,FL8204,Singapore Airlines,SQ305,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,09:25,05:30,20.08,Tuesday,680083.0,230836.0,596241.0,International,Long-haul
8205,FL8205,Singapore Airlines,SQ321,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,22:05,18:10,20.08,Tuesday,787627.0,228193.0,,International,Long-haul
8206,FL8206,Singapore Airlines,SQ321,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,22:05,18:10,20.08,Monday,787627.0,,,International,Long-haul
8207,FL8207,Singapore Airlines,SQ319,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,20:50,16:55,20.08,Wednesday,1020991.0,,589306.0,International,Long-haul
8208,FL8208,Singapore Airlines,SQ305,London,Heathrow Airport,LHR,United Kingdom,Singapore,Singapore Changi Airport,SIN,Singapore,09:25,05:30,20.08,Thursday,1147860.0,,596241.0,International,Long-haul
8209,FL8209,United Airlines,UA26,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,11:25,14:05,2.67,Friday,108859.0,,738228.0,International,Short-haul
8211,FL8211,United Airlines,UA26,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,11:25,14:05,2.67,Wednesday,121722.0,232542.0,738228.0,International,Short-haul
8213,FL8213,United Airlines,UA26,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,11:25,14:05,2.67,Thursday,124315.0,266208.0,738228.0,International,Short-haul
8214,FL8214,United Airlines,UA263,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,14:50,17:35,2.75,Tuesday,138728.0,233312.0,738228.0,International,Short-haul
8215,FL8215,Lufthansa,LH7500,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,11:25,14:05,2.67,Thursday,142690.0,236776.0,739346.0,International,Short-haul
8216,FL8216,United Airlines,UA263,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,14:50,17:35,2.75,Sunday,146908.0,,736482.0,International,Short-haul
8217,FL8217,Lufthansa,LH7673,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,14:50,17:35,2.75,Saturday,146920.0,236776.0,739346.0,International,Short-haul
8218,FL8218,Lufthansa,LH7673,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,14:50,17:35,2.75,Monday,154808.0,,739346.0,International,Short-haul
8219,FL8219,United Airlines,UA26,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,11:25,14:05,2.67,Friday,166019.0,,738228.0,International,Short-haul
8220,FL8220,United Airlines,UA26,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,11:25,14:05,2.67,Tuesday,166019.0,,738228.0,International,Short-haul
8221,FL8221,United Airlines,UA26,London,Heathrow Airport,LHR,United Kingdom,Denver,Denver International Airport,DEN,United States,11:25,14:05,2.67,Saturday,166019.0,,738228.0,International,Short-haul
8222,FL8222,Thai Airways,TG911,London,Heathrow Airport,LHR,United Kingdom,Bangkok,Suvarnabhumi Airport,BKK,Thailand,12:30,06:00,17.50,Monday,394589.0,,372829.0,International,Long-haul
8223,FL8223,Thai Airways,TG911,London,Heathrow Airport,LHR,United Kingdom,Bangkok,Suvarnabhumi Airport,BKK,Thailand,12:30,06:00,17.50,Tuesday,674484.0,,,International,Long-haul
8224,FL8224,Thai Airways,TG911,London,Heathrow Airport,LHR,United Kingdom,Bangkok,Suvarnabhumi Airport,BKK,Thailand,12:30,06:00,17.50,Wednesday,682144.0,,,International,Long-haul
8225,FL8225,Virgin Atlantic,VS3,London,Heathrow Airport,LHR,United Kingdom,New York,John F. Kennedy International Airport,JFK,United States,09:20,12:15,2.92,Friday,88128.0,177577.0,,International,Short-haul
8226,FL8226,Virgin Atlantic,VS9,London,Heathrow Airport,LHR,United Kingdom,New York,John F. Kennedy International Airport,JFK,United States,14:40,17:25,2.75,Tuesday,91892.0,164684.0,283010.0,International,Short-haul
8227,FL8227,Virgin Atlantic,VS25,London,Heathrow Airport,LHR,United Kingdom,New York,John F. Kennedy International Airport,JFK,United States,20:15,23:05,2.83,Wednesday,91892.0,165279.0,606967.0,International,Short-haul
8228,FL8228,Finnair,AY4030,London,Heathrow Airport,LHR,United Kingdom,New York,John F. Kennedy International Airport,JFK,United States,19:30,22:30,3.00,Thursday,92105.0,123847.0,,International,Short-haul
8229,FL8229,Virgin Atlantic,VS3,London,Heathrow Airport,LHR,United Kingdom,New York,John F. Kennedy International Airport,JFK,United States,09:20,12:15,2.92,Wednesday,94312.0,,513942.0,International,Short-haul
8230,FL8230,Virgin Atlantic,VS9,London,Heathrow Airport,LHR,United Kingdom,New York,John F. Kennedy International Airport,JFK,United States,14:40,17:25,2.75,Thursday,95920.0,,606967.0,International,Short-haul
8231,FL8231,Virgin Atlantic,VS137,London,Heathrow Airport,LHR,United Kingdom,New York,John F. Kennedy International Airport,JFK,United States,18:20,21:05,2.75,Thursday,97978.0,,615454.0,International,Short-haul
8232,FL8232,Finnair,AY4017,London,Heathrow Airport,LHR,United Kingdom,New York,John F. Kennedy International Airport,JFK,United States,17:00,20:05,3.08,Friday,99694.0,,,International,Medium-haul
8233,FL8233,Virgin Atlantic,VS25,London,Heathrow Airport,LHR,United Kingdom,New York,John F. Kennedy International Airport,JFK,United States,20:15,23:05,2.83,Tuesday,107570.0,,475849.0,International,Short-haul
8234,FL8234,Malaysia Airlines,MH1,London,Heathrow Airport,LHR,United Kingdom,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,21:35,17:50,20.25,Friday,533237.0,,589137.0,International,Long-haul
8235,FL8235,Malaysia Airlines,MH3,London,Heathrow Airport,LHR,United Kingdom,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,11:00,07:15,20.25,Saturday,537515.0,,582079.0,International,Long-haul
8236,FL8236,Malaysia Airlines,MH1,London,Heathrow Airport,LHR,United Kingdom,Kuala Lumpur,Kuala Lumpur International Airport,KUL,Malaysia,21:35,17:50,20.25,Saturday,537515.0,,582079.0,International,Long-haul
8237,FL8237,Virgin Atlantic,VS41,London,Heathrow Airport,LHR,United Kingdom,San Francisco,San Francisco International Airport,SFO,United States,17:30,20:30,3.00,Thursday,106282.0,,738567.0,International,Short-haul
8238,FL8238,United Airlines,UA900,London,Heathrow Airport,LHR,United Kingdom,San Francisco,San Francisco International Airport,SFO,United States,10:25,13:30,3.08,Thursday,109216.0,261082.0,827908.0,International,Medium-haul
8239,FL8239,Virgin Atlantic,VS19,London,Heathrow Airport,LHR,United Kingdom,San Francisco,San Francisco International Airport,SFO,United States,12:35,15:35,3.00,Wednesday,118037.0,,738567.0,International,Short-haul
8240,FL8240,United Airlines,UA939,London,Heathrow Airport,LHR,United Kingdom,San Francisco,San Francisco International Airport,SFO,United States,14:10,17:05,2.92,Sunday,128713.0,263701.0,,International,Short-haul
8241,FL8241,United Airlines,UA949,London,Heathrow Airport,LHR,United Kingdom,San Francisco,San Francisco International Airport,SFO,United States,12:20,15:25,3.08,Sunday,129182.0,,,International,Medium-haul
8242,FL8242,Virgin Atlantic,VS19,London,Heathrow Airport,LHR,United Kingdom,San Francisco,San Francisco International Airport,SFO,United States,12:35,15:35,3.00,Friday,131981.0,186531.0,838466.0,International,Short-haul
8243,FL8243,United Airlines,UA900,London,Heathrow Airport,LHR,United Kingdom,San Francisco,San Francisco International Airport,SFO,United States,10:25,13:30,3.08,Tuesday,511928.0,,882114.0,International,Medium-haul
8244,FL8244,Iberia Airways,IB3173,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,19:10,22:40,3.50,Friday,11069.0,,45388.0,International,Medium-haul
8245,FL8245,Iberia Airways,IB3179,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,19:45,23:15,3.50,Wednesday,11165.0,,,International,Medium-haul
8246,FL8246,British Airways,BA456,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,06:20,09:45,3.42,Tuesday,12531.0,,,International,Medium-haul
8247,FL8247,British Airways,BA7067,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,15:50,19:20,3.50,Friday,13586.0,,,International,Medium-haul
8248,FL8248,British Airways,BA7067,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,15:50,19:20,3.50,Thursday,13715.0,,,International,Medium-haul
8249,FL8249,Iberia Airways,IB3177,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,15:50,19:20,3.50,Friday,14159.0,,,International,Medium-haul
8250,FL8250,British Airways,BA7069,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,11:30,15:00,3.50,Saturday,16550.0,,,International,Medium-haul
8251,FL8251,British Airways,BA7065,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,19:45,23:15,3.50,Wednesday,16550.0,,,International,Medium-haul
8252,FL8252,British Airways,BA7053,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,09:15,12:45,3.50,Saturday,16550.0,,,International,Medium-haul
8253,FL8253,British Airways,BA7067,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,15:50,19:20,3.50,Monday,16550.0,,,International,Medium-haul
8254,FL8254,Iberia Airways,IB3163,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,09:15,12:45,3.50,Saturday,17016.0,,31388.0,International,Medium-haul
8255,FL8255,Iberia Airways,IB3177,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,15:50,19:20,3.50,Monday,17076.0,,46620.0,International,Medium-haul
8256,FL8256,Iberia Airways,IB3169,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,11:30,15:00,3.50,Saturday,17153.0,,,International,Medium-haul
8257,FL8257,British Airways,BA7059,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,18:45,22:10,3.42,Tuesday,18138.0,,,International,Medium-haul
8258,FL8258,British Airways,BA7065,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,19:45,23:15,3.50,Monday,18138.0,,,International,Medium-haul
8259,FL8259,British Airways,BA7067,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,15:50,19:20,3.50,Thursday,18577.0,,,International,Medium-haul
8260,FL8260,British Airways,BA7055,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,10:50,14:15,3.42,Saturday,18889.0,,,International,Medium-haul
8261,FL8261,British Airways,BA464,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,16:30,19:55,3.42,Friday,18889.0,,,International,Medium-haul
8262,FL8262,British Airways,BA7065,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,19:45,23:15,3.50,Saturday,18889.0,,,International,Medium-haul
8263,FL8263,British Airways,BA7053,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,09:15,12:45,3.50,Monday,19752.0,,,International,Medium-haul
8264,FL8264,British Airways,BA7069,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,11:30,15:00,3.50,Wednesday,19752.0,,,International,Medium-haul
8265,FL8265,British Airways,BA7055,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,10:50,14:15,3.42,Wednesday,22691.0,,,International,Medium-haul
8266,FL8266,British Airways,BA7051,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,19:10,22:40,3.50,Friday,25762.0,,,International,Medium-haul
8267,FL8267,Iberia Airways,IB3163,London,Heathrow Airport,LHR,United Kingdom,Madrid,Adolfo SuÃ¡rez Madridâ€“Barajas Airport,MAD,Spain,09:15,12:45,3.50,Sunday,34196.0,,46449.0,International,Medium-haul
8269,FL8269,Iberia Airways,IB7435,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,16:40,19:20,2.67,Sunday,119159.0,298441.0,,International,Short-haul
8271,FL8271,Iberia Airways,IB7435,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,16:40,19:20,2.67,Thursday,123618.0,,827814.0,International,Short-haul
8274,FL8274,Delta Airlines,DL5959,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,15:05,17:45,2.67,Sunday,210906.0,,707415.0,International,Short-haul
8275,FL8275,Virgin Atlantic,VS155,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,15:05,17:45,2.67,Friday,211636.0,208599.0,,International,Short-haul
8276,FL8276,Virgin Atlantic,VS155,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,15:05,17:45,2.67,Sunday,211636.0,,707415.0,International,Short-haul
8277,FL8277,Virgin Atlantic,VS155,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,15:05,17:45,2.67,Tuesday,211636.0,305316.0,841533.0,International,Short-haul
8278,FL8278,Virgin Atlantic,VS155,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,15:05,17:45,2.67,Thursday,211636.0,297549.0,661881.0,International,Short-haul
8279,FL8279,Virgin Atlantic,VS155,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,15:05,17:45,2.67,Saturday,211636.0,,841533.0,International,Short-haul
8280,FL8280,Virgin Atlantic,VS155,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,15:05,17:45,2.67,Wednesday,211636.0,305316.0,841533.0,International,Short-haul
8281,FL8281,Virgin Atlantic,VS155,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,15:05,17:45,2.67,Monday,211636.0,305316.0,841533.0,International,Short-haul
8285,FL8285,Delta Airlines,DL5959,London,Heathrow Airport,LHR,United Kingdom,Las Vegas,McCarran International Airport,LAS,United States,15:05,17:45,2.67,Tuesday,212894.0,,841533.0,International,Short-haul
8286,FL8286,British Airways,BA472,London,Heathrow Airport,LHR,United Kingdom,Barcelona,Barcelonaâ€“El Prat Airport,BCN,Spain,06:10,09:20,3.17,Wednesday,17844.0,,53965.0,International,Medium-haul
8287,FL8287,British Airways,BA472,London,Heathrow Airport,LHR,United Kingdom,Barcelona,Barcelonaâ€“El Prat Airport,BCN,Spain,06:10,09:20,3.17,Tuesday,19380.0,,46207.0,International,Medium-haul
8288,FL8288,British Airways,BA482,London,Heathrow Airport,LHR,United Kingdom,Barcelona,Barcelonaâ€“El Prat Airport,BCN,Spain,19:25,22:30,3.08,Tuesday,21355.0,,48045.0,International,Medium-haul
